"Date","Site","City/Town","Expected Substance","Fentanyl Test Strip","Benzo Test Strip","FTIR Spectrometer"
"2018-10-10","Overdose Prevention Society","Vancouver","Unknown","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-10","Insite","Vancouver","AMT","False","N/A","['AMT']"
"2018-10-10","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-10-10","St. Paul's OPS","Vancouver","Down (Unknown Opioid)","False","N/A","['Caffeine', '5F-ADB']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl and Heroin","False","N/A","['Caffeine']"
"2018-10-09","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-09","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Fentanyl HCl', 'Methamphetamine HCl', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-09","SafePoint","Surrey","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Phenacetin']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Fentanyl HCl', 'Methamphetamine HCl', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Heroin HCl']"
"2018-10-09","SafePoint","Surrey","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Inositol']"
"2018-10-09","Molson OPS","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-09","Molson OPS","Vancouver","Carfentanil","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-09","Molson OPS","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine']"
"2018-10-09","Molson OPS","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-05","Insite","Vancouver","Unknown","True","N/A","['Caffeine', 'AMB-FUBINACA']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-05","Insite","Vancouver","Unknown","False","N/A","['Caffeine', 'Heroin HCl', 'Procaine HCl']"
"2018-10-05","Insite","Vancouver","Fentanyl","False","N/A","['Caffeine', 'Mannitol']"
"2018-10-05","Insite","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Heroin HCl']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-10-05","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Heroin HCl', 'Inositol']"
"2018-10-05","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Heroin HCl', 'Inositol']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-10-05","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-10-05","Insite","Vancouver","Unknown","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Sorbitol']"
"2018-10-05","Insite","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-05","Insite","Vancouver","Heroin","False","N/A","['Heroin Base', 'Quinine']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-10-05","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Phenacetin']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-05","Insite","Vancouver","Methamphetamine","N/A","N/A","['Magnesium Sulfate']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Erythritol']"
"2018-10-05","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Inositol']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-05","Insite","Vancouver","Heroin","False","N/A","['Heroin Base', 'Quinine']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol', 'Mannitol']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-05","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Erythritol', 'Ascorbic Acid']"
"2018-10-05","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-04","SafePoint","Surrey","Heroin","False","N/A","['Acetaminophen', 'Uncertain Carbohydrate']"
"2018-10-04","SafePoint","Surrey","Unknown","True","N/A","['Caffeine', 'Fentanyl HCl', 'Xylitol']"
"2018-10-04","SafePoint","Surrey","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Xylitol']"
"2018-10-03","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-03","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine']"
"2018-10-03","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-03","Insite","Vancouver","Cocaine","False","N/A","['Sodium Bicarbonate']"
"2018-10-03","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Erythritol']"
"2018-10-03","Insite","Vancouver","Heroin","False","N/A","['Caffeine']"
"2018-10-03","Insite","Vancouver","Heroin","False","N/A","['Heroin HCl']"
"2018-10-03","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Heroin HCl']"
"2018-10-03","Insite","Vancouver","Alprazolam","False","N/A","['']"
"2018-10-03","Insite","Vancouver","Unknown","False","N/A","['No Library Match']"
"2018-10-03","Insite","Vancouver","Heroin","False","N/A","['Uncertain Carbohydrate']"
"2018-10-03","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-03","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-03","Insite","Vancouver","Alprazolam","False","N/A","['']"
"2018-10-03","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-03","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Methamphetamine HCl']"
"2018-10-03","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Sodium Bicarbonate']"
"2018-10-03","Insite","Vancouver","Heroin","False","N/A","['Heroin HCl']"
"2018-10-03","Insite","Vancouver","Unknown","False","N/A","['Starch']"
"2018-10-03","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-03","Insite","Vancouver","2C-B","False","N/A","['2C-B']"
"2018-10-03","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Inositol']"
"2018-10-03","Insite","Vancouver","4-MMC","False","N/A","['4-MMC']"
"2018-10-03","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-10-03","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine']"
"2018-10-03","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-03","Insite","Vancouver","Unknown","False","N/A","['Lactose']"
"2018-10-03","Insite","Vancouver","Alprazolam","False","N/A","['']"
"2018-10-03","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-03","Insite","Vancouver","Unknown","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-02","SafePoint","Surrey","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-02","SafePoint","Surrey","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Xylitol']"
"2018-10-02","SafePoint","Surrey","Cocaine","False","N/A","['No Library Match']"
"2018-10-01","Insite","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-01","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-10-01","Insite","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine']"
"2018-10-01","Insite","Vancouver","Heroin","False","N/A","['Heroin HCl']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Heroin HCl', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-10-01","Insite","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2018-10-01","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-10-01","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-10-01","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-10-01","Insite","Vancouver","Unknown","False","N/A","['Microcrystalline Cellulose', 'TFMPP HCl']"
"2018-10-01","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Phenacetin']"
"2018-10-01","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-10-01","Insite","Vancouver","Fentanyl and Heroin","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-09-28","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2018-09-28","Insite","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Sorbitol']"
"2018-09-28","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-09-28","Insite","Vancouver","Unknown","False","N/A","['Opium']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-09-28","Insite","Vancouver","Heroin","False","N/A","['Uncertain Match', 'Heroin Base']"
"2018-09-28","Insite","Vancouver","Unknown","False","N/A","['No Library Match']"
"2018-09-28","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Mannitol', 'Heroin Base']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Inositol']"
"2018-09-28","Insite","Vancouver","Unknown","False","N/A","['Ketamine HCl']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Mannitol']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl']"
"2018-09-28","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Heroin HCl']"
"2018-09-28","Insite","Vancouver","Cocaine","False","N/A","['Microcrystalline Cellulose']"
"2018-09-28","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Heroin HCl', 'Inositol']"
"2018-09-28","Insite","Vancouver","Down (Unknown Opioid)","False","N/A","['Caffeine']"
"2018-09-28","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-28","Insite","Vancouver","Alprazolam","False","N/A","['Microcrystalline Cellulose']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Dimethyl Sulfone']"
"2018-09-28","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-09-28","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-28","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-09-28","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-28","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl']"
"2018-09-27","SafePoint","Surrey","Carfentanil","True","N/A","['Caffeine', 'Methamphetamine HCl', 'Mannitol']"
"2018-09-27","SafePoint","Surrey","MDMA","False","N/A","['MDMA']"
"2018-09-27","SafePoint","Surrey","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Inositol']"
"2018-09-27","SafePoint","Surrey","Fentanyl","True","N/A","['Fentanyl HCl', 'Xylitol']"
"2018-09-27","SafePoint","Surrey","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Xylitol']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Inositol']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-26","Insite","Vancouver","MDMA","False","N/A","['Caffeine', 'MDMA', 'Microcrystalline Cellulose']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Sorbitol']"
"2018-09-26","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Mannitol']"
"2018-09-26","Insite","Vancouver","Fentanyl","False","N/A","['Caffeine', 'Inositol']"
"2018-09-26","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Heroin HCl']"
"2018-09-26","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-26","Insite","Vancouver","MDMA","False","N/A","['Caffeine', 'MDMA', 'Microcrystalline Cellulose']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-09-26","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2018-09-26","Insite","Vancouver","Cocaine","N/A","N/A","['Cocaine HCl']"
"2018-09-26","Insite","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2018-09-26","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-09-26","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol', 'Mannitol']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-26","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-09-26","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-26","Insite","Vancouver","Heroin","False","N/A","['Heroin HCl']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-26","Insite","Vancouver","Heroin","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-26","Insite","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base']"
"2018-09-26","Insite","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base']"
"2018-09-26","Insite","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base']"
"2018-09-26","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Heroin (Trace)', 'Mannitol']"
"2018-09-26","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-26","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-26","Insite","Vancouver","Cocaine","False","N/A","['Caffeine', 'Cocaine HCl']"
"2018-09-25","SafePoint","Surrey","Heroin","False","N/A","['Acetaminophen', 'Caffeine', 'Heroin Base']"
"2018-09-25","SafePoint","Surrey","Unknown","False","N/A","['Microcrystalline Cellulose', 'Ranitidine HCl']"
"2018-09-25","SafePoint","Surrey","Alprazolam","False","N/A","['']"
"2018-09-25","SafePoint","Surrey","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-09-24","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-24","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2018-09-24","Insite","Vancouver","Unknown","False","N/A","['THC-A']"
"2018-09-24","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Mannitol']"
"2018-09-24","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-24","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Heroin HCl']"
"2018-09-24","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl']"
"2018-09-24","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-24","Insite","Vancouver","Unknown","False","N/A","['Uncertain Match']"
"2018-09-24","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Heroin HCl']"
"2018-09-24","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl']"
"2018-09-24","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Mannitol']"
"2018-09-24","Insite","Vancouver","Unknown","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Inositol']"
"2018-09-24","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2018-09-24","Insite","Vancouver","Unknown","False","N/A","['TFMPP HCl', 'Uncertain Match']"
"2018-09-24","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-24","Insite","Vancouver","MDMA","False","N/A","['MDMA']"
"2018-09-24","Insite","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2018-09-21","Insite","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2018-09-21","Insite","Vancouver","Heroin","False","N/A","['Caffeine', 'Heroin HCl']"
"2018-09-21","Insite","Vancouver","Unknown","False","N/A","['MDMA']"
"2018-09-21","Insite","Vancouver","Fentanyl","False","N/A","['Caffeine', 'Heroin HCl']"
"2018-09-21","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2018-09-21","Insite","Vancouver","Hydromorphone","False","N/A","['Microcrystalline Cellulose']"
"2018-09-21","Insite","Vancouver","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
